size,duration,throughput
1024,0.00013180383464254832,7769121.458241981
2048,0.00034332456351277127,5965200.913810575
4096,0.0008432890876897162,4857171.828490566
8192,0.0015303668751529972,5352964.79099563
16384,0.002731963862916442,5997151.068649077
32768,0.004808771816346158,6814213.951390619
65536,0.008339414945000002,7858584.8566382835
131072,0.020847533679166672,6287170.560179149
262144,0.05162292057731961,5078054.41978756
524288,0.1238426900243903,4233499.772144352
1048576,0.28876610183333334,3631229.5430202708
2097152,0.6637591198749999,3159507.6243847897
4194304,1.4797861455,2834398.7492752206
8388608,3.4354471249999996,2441780.558622337
16777216,7.850698375,2137034.846915769
33554432,14.705284458,2281794.146576039
67108864,27.822414292,2412043.156847691
134217728,52.880539166,2538130.8533687657
