size,duration,throughput
2048,0.0000007423589009303314,2758773414.6292667
8192,0.000002920580802185812,2804921539.5338383
32768,0.000013669655423837991,2397134308.3642864
131072,0.00023203495308367093,564880412.4468951
524288,0.0013122817069010774,399523972.05787003
2097152,0.005537280495016612,378733207.0115239
8388608,0.021379113649572658,392373984.13697463
33554432,0.08489375344067798,395252072.6209514
134217728,0.3400269167333333,394726774.249053
536870912,1.37934833325,389220691.4369721
2147483648,5.969810292,359723934.758495
