size,duration,throughput
1024,0.0000008224490646970648,1245061905.9031615
4096,0.000003194064900219263,1282378451.2702987
16384,0.000014228925705114576,1151457273.693599
65536,0.00018393028291337026,356308917.4981966
262144,0.0010648970866695103,246168388.7406071
1048576,0.002533762863221886,413841411.60970765
4194304,0.00893008240357142,469682563.99544156
16777216,0.03580648742142857,468552410.69973236
67108864,0.1363542095135135,492165692.862963
268435456,0.5678662362222222,472708956.5771499
1073741824,2.700178479,397655870.658467
4294967296,109.161801125,39344965.4708599
