size,duration,throughput
1,0.00000001775088112822414,56335231.6302759
2,0.00000001741850517512058,114820415.40835923
4,0.00000001759016060942954,227399856.59117427
8,0.000000018099871476671035,441992088.7455592
16,0.000000033395230188582426,479110337.3041063
32,0.00000008293302671005529,385853516.6198165
64,0.00000020345038068307616,314573016.69882685
128,0.0000006119629968744929,209162973.3394672
